YEAR,UNIQUE_ID,COUNTYFP,CNTY_CODE,CNTY_NAME,PRECINCT_ID
2022,DAD-5110,86,DAD,Miami-Dade,5110
2022,DAD-5120,86,DAD,Miami-Dade,5120
2022,DAD-5121,86,DAD,Miami-Dade,5121
2022,DAD-5140,86,DAD,Miami-Dade,5140
2022,DAD-5150,86,DAD,Miami-Dade,5150
2022,DAD-5160,86,DAD,Miami-Dade,5160
2022,DAD-5161,86,DAD,Miami-Dade,5161
2022,DAD-5170,86,DAD,Miami-Dade,5170
2022,DAD-5180,86,DAD,Miami-Dade,5180
2022,DAD-5190,86,DAD,Miami-Dade,5190
2022,DAD-5200,86,DAD,Miami-Dade,5200
2022,DAD-5201,86,DAD,Miami-Dade,5201
2022,DAD-5210,86,DAD,Miami-Dade,5210
2022,DAD-5211,86,DAD,Miami-Dade,5211
2022,DAD-5220,86,DAD,Miami-Dade,5220
2022,DAD-5221,86,DAD,Miami-Dade,5221
2022,DAD-5222,86,DAD,Miami-Dade,5222
2022,DAD-5223,86,DAD,Miami-Dade,5223
2022,DAD-5224,86,DAD,Miami-Dade,5224
2022,DAD-5230,86,DAD,Miami-Dade,5230
2022,DAD-5231,86,DAD,Miami-Dade,5231
2022,DAD-5240,86,DAD,Miami-Dade,5240
2022,DAD-5260,86,DAD,Miami-Dade,5260
2022,DAD-5261,86,DAD,Miami-Dade,5261
2022,DAD-5270,86,DAD,Miami-Dade,5270
2022,DAD-5280,86,DAD,Miami-Dade,5280
2022,DAD-5281,86,DAD,Miami-Dade,5281
2022,DAD-5290,86,DAD,Miami-Dade,5290
2022,DAD-5291,86,DAD,Miami-Dade,5291
2022,DAD-5300,86,DAD,Miami-Dade,5300
2022,DAD-5310,86,DAD,Miami-Dade,5310
2022,DAD-5311,86,DAD,Miami-Dade,5311
2022,DAD-5312,86,DAD,Miami-Dade,5312
2022,DAD-5320,86,DAD,Miami-Dade,5320
2022,DAD-5330,86,DAD,Miami-Dade,5330
2022,DAD-5331,86,DAD,Miami-Dade,5331
2022,DAD-5332,86,DAD,Miami-Dade,5332
2022,DAD-5340,86,DAD,Miami-Dade,5340
2022,DAD-5341,86,DAD,Miami-Dade,5341
2022,DAD-5342,86,DAD,Miami-Dade,5342
2022,DAD-5343,86,DAD,Miami-Dade,5343
2022,DAD-5344,86,DAD,Miami-Dade,5344
2022,DAD-5345,86,DAD,Miami-Dade,5345
2022,DAD-5346,86,DAD,Miami-Dade,5346
2022,DAD-5347,86,DAD,Miami-Dade,5347
2022,DAD-5350,86,DAD,Miami-Dade,5350
2022,DAD-5351,86,DAD,Miami-Dade,5351
2022,DAD-5352,86,DAD,Miami-Dade,5352
2022,DAD-5360,86,DAD,Miami-Dade,5360
2022,DAD-5361,86,DAD,Miami-Dade,5361
2022,DAD-5362,86,DAD,Miami-Dade,5362
2022,DAD-5363,86,DAD,Miami-Dade,5363
2022,DAD-5370,86,DAD,Miami-Dade,5370
2022,DAD-5380,86,DAD,Miami-Dade,5380
2022,DAD-5381,86,DAD,Miami-Dade,5381
2022,DAD-5382,86,DAD,Miami-Dade,5382
2022,DAD-5383,86,DAD,Miami-Dade,5383
2022,DAD-5384,86,DAD,Miami-Dade,5384
2022,DAD-5385,86,DAD,Miami-Dade,5385
2022,DAD-5386,86,DAD,Miami-Dade,5386
2022,DAD-5400,86,DAD,Miami-Dade,5400
2022,DAD-5410,86,DAD,Miami-Dade,5410
2022,DAD-5420,86,DAD,Miami-Dade,5420
2022,DAD-5430,86,DAD,Miami-Dade,5430
2022,DAD-5440,86,DAD,Miami-Dade,5440
2022,DAD-5450,86,DAD,Miami-Dade,5450
2022,DAD-5451,86,DAD,Miami-Dade,5451
2022,DAD-5460,86,DAD,Miami-Dade,5460
2022,DAD-5461,86,DAD,Miami-Dade,5461
2022,DAD-5470,86,DAD,Miami-Dade,5470
2022,DAD-5471,86,DAD,Miami-Dade,5471
2022,DAD-5480,86,DAD,Miami-Dade,5480
2022,DAD-5481,86,DAD,Miami-Dade,5481
2022,DAD-5490,86,DAD,Miami-Dade,5490
2022,DAD-5491,86,DAD,Miami-Dade,5491
2022,DAD-5500,86,DAD,Miami-Dade,5500
2022,DAD-5501,86,DAD,Miami-Dade,5501
2022,DAD-5510,86,DAD,Miami-Dade,5510
2022,DAD-5511,86,DAD,Miami-Dade,5511
2022,DAD-5520,86,DAD,Miami-Dade,5520
2022,DAD-5530,86,DAD,Miami-Dade,5530
2022,DAD-5540,86,DAD,Miami-Dade,5540
2022,DAD-5560,86,DAD,Miami-Dade,5560
2022,DAD-5561,86,DAD,Miami-Dade,5561
2022,DAD-5570,86,DAD,Miami-Dade,5570
2022,DAD-5580,86,DAD,Miami-Dade,5580
2022,DAD-5590,86,DAD,Miami-Dade,5590
2022,DAD-5600,86,DAD,Miami-Dade,5600
2022,DAD-5610,86,DAD,Miami-Dade,5610
2022,DAD-5611,86,DAD,Miami-Dade,5611
2022,DAD-5620,86,DAD,Miami-Dade,5620
2022,DAD-5630,86,DAD,Miami-Dade,5630
2022,DAD-5640,86,DAD,Miami-Dade,5640
2022,DAD-5650,86,DAD,Miami-Dade,5650
2022,DAD-5660,86,DAD,Miami-Dade,5660
2022,DAD-5661,86,DAD,Miami-Dade,5661
2022,DAD-5670,86,DAD,Miami-Dade,5670
2022,DAD-5680,86,DAD,Miami-Dade,5680
2022,DAD-5690,86,DAD,Miami-Dade,5690
2022,DAD-5700,86,DAD,Miami-Dade,5700
2022,DAD-5710,86,DAD,Miami-Dade,5710
2022,DAD-5720,86,DAD,Miami-Dade,5720
2022,DAD-5730,86,DAD,Miami-Dade,5730
2022,DAD-5740,86,DAD,Miami-Dade,5740
2022,DAD-5750,86,DAD,Miami-Dade,5750
2022,DAD-5760,86,DAD,Miami-Dade,5760
2022,DAD-5770,86,DAD,Miami-Dade,5770
2022,DAD-5771,86,DAD,Miami-Dade,5771
2022,DAD-5780,86,DAD,Miami-Dade,5780
2022,DAD-5781,86,DAD,Miami-Dade,5781
2022,DAD-5790,86,DAD,Miami-Dade,5790
2022,DAD-5800,86,DAD,Miami-Dade,5800
2022,DAD-5810,86,DAD,Miami-Dade,5810
2022,DAD-5811,86,DAD,Miami-Dade,5811
2022,DAD-5820,86,DAD,Miami-Dade,5820
2022,DAD-5821,86,DAD,Miami-Dade,5821
2022,DAD-5822,86,DAD,Miami-Dade,5822
2022,DAD-5823,86,DAD,Miami-Dade,5823
2022,DAD-5824,86,DAD,Miami-Dade,5824
2022,DAD-5830,86,DAD,Miami-Dade,5830
2022,DAD-5831,86,DAD,Miami-Dade,5831
2022,DAD-5840,86,DAD,Miami-Dade,5840
2022,DAD-5841,86,DAD,Miami-Dade,5841
2022,DAD-5850,86,DAD,Miami-Dade,5850
2022,DAD-5860,86,DAD,Miami-Dade,5860
2022,DAD-5870,86,DAD,Miami-Dade,5870
2022,DAD-5880,86,DAD,Miami-Dade,5880
2022,DAD-5881,86,DAD,Miami-Dade,5881
2022,DAD-5882,86,DAD,Miami-Dade,5882
2022,DAD-5890,86,DAD,Miami-Dade,5890
2022,DAD-5891,86,DAD,Miami-Dade,5891
2022,DAD-5892,86,DAD,Miami-Dade,5892
2022,DAD-5910,86,DAD,Miami-Dade,5910
2022,DAD-5920,86,DAD,Miami-Dade,5920
2022,DAD-5930,86,DAD,Miami-Dade,5930
2022,DAD-5931,86,DAD,Miami-Dade,5931
2022,DAD-5940,86,DAD,Miami-Dade,5940
2022,DAD-5950,86,DAD,Miami-Dade,5950
2022,DAD-5951,86,DAD,Miami-Dade,5951
2022,DAD-5960,86,DAD,Miami-Dade,5960
2022,DAD-5970,86,DAD,Miami-Dade,5970
2022,DAD-5980,86,DAD,Miami-Dade,5980
2022,DAD-5990,86,DAD,Miami-Dade,5990
2022,DAD-5991,86,DAD,Miami-Dade,5991
2022,DAD-6010,86,DAD,Miami-Dade,6010
2022,DAD-6020,86,DAD,Miami-Dade,6020
2022,DAD-6030,86,DAD,Miami-Dade,6030
2022,DAD-6040,86,DAD,Miami-Dade,6040
2022,DAD-6060,86,DAD,Miami-Dade,6060
2022,DAD-6070,86,DAD,Miami-Dade,6070
2022,DAD-6080,86,DAD,Miami-Dade,6080
2022,DAD-6090,86,DAD,Miami-Dade,6090
2022,DAD-6091,86,DAD,Miami-Dade,6091
2022,DAD-6110,86,DAD,Miami-Dade,6110
2022,DAD-6111,86,DAD,Miami-Dade,6111
2022,DAD-6120,86,DAD,Miami-Dade,6120
2022,DAD-6130,86,DAD,Miami-Dade,6130
2022,DAD-6140,86,DAD,Miami-Dade,6140
2022,DAD-6150,86,DAD,Miami-Dade,6150
2022,DAD-6160,86,DAD,Miami-Dade,6160
2022,DAD-6170,86,DAD,Miami-Dade,6170
2022,DAD-6180,86,DAD,Miami-Dade,6180
2022,DAD-6210,86,DAD,Miami-Dade,6210
2022,DAD-6220,86,DAD,Miami-Dade,6220
2022,DAD-6230,86,DAD,Miami-Dade,6230
2022,DAD-6240,86,DAD,Miami-Dade,6240
2022,DAD-6250,86,DAD,Miami-Dade,6250
2022,DAD-6260,86,DAD,Miami-Dade,6260
2022,DAD-6270,86,DAD,Miami-Dade,6270
2022,DAD-6280,86,DAD,Miami-Dade,6280
2022,DAD-6300,86,DAD,Miami-Dade,6300
2022,DAD-6310,86,DAD,Miami-Dade,6310
2022,DAD-6320,86,DAD,Miami-Dade,6320
2022,DAD-6330,86,DAD,Miami-Dade,6330
2022,DAD-6340,86,DAD,Miami-Dade,6340
2022,DAD-6350,86,DAD,Miami-Dade,6350
2022,DAD-6360,86,DAD,Miami-Dade,6360
2022,DAD-6400,86,DAD,Miami-Dade,6400
2022,DAD-6410,86,DAD,Miami-Dade,6410
2022,DAD-6420,86,DAD,Miami-Dade,6420
2022,DAD-6421,86,DAD,Miami-Dade,6421
2022,DAD-6430,86,DAD,Miami-Dade,6430
2022,DAD-6440,86,DAD,Miami-Dade,6440
2022,DAD-6460,86,DAD,Miami-Dade,6460
2022,DAD-6480,86,DAD,Miami-Dade,6480
2022,DAD-6490,86,DAD,Miami-Dade,6490
2022,DAD-6500,86,DAD,Miami-Dade,6500
2022,DAD-6510,86,DAD,Miami-Dade,6510
2022,DAD-6520,86,DAD,Miami-Dade,6520
2022,DAD-6530,86,DAD,Miami-Dade,6530
2022,DAD-6531,86,DAD,Miami-Dade,6531
2022,DAD-6532,86,DAD,Miami-Dade,6532
2022,DAD-6550,86,DAD,Miami-Dade,6550
2022,DAD-6551,86,DAD,Miami-Dade,6551
2022,DAD-6560,86,DAD,Miami-Dade,6560
2022,DAD-6561,86,DAD,Miami-Dade,6561
2022,DAD-6562,86,DAD,Miami-Dade,6562
2022,DAD-6580,86,DAD,Miami-Dade,6580
2022,DAD-6581,86,DAD,Miami-Dade,6581
2022,DAD-6582,86,DAD,Miami-Dade,6582
2022,DAD-6590,86,DAD,Miami-Dade,6590
2022,DAD-6591,86,DAD,Miami-Dade,6591
2022,DAD-6670,86,DAD,Miami-Dade,6670
2022,DAD-6680,86,DAD,Miami-Dade,6680
2022,DAD-6690,86,DAD,Miami-Dade,6690
2022,DAD-6700,86,DAD,Miami-Dade,6700
2022,DAD-6701,86,DAD,Miami-Dade,6701
2022,DAD-6702,86,DAD,Miami-Dade,6702
2022,DAD-6720,86,DAD,Miami-Dade,6720
2022,DAD-6730,86,DAD,Miami-Dade,6730
2022,DAD-6740,86,DAD,Miami-Dade,6740
2022,DAD-6930,86,DAD,Miami-Dade,6930
2022,DAD-6940,86,DAD,Miami-Dade,6940
2022,DAD-6950,86,DAD,Miami-Dade,6950
2022,DAD-6951,86,DAD,Miami-Dade,6951
2022,DAD-6960,86,DAD,Miami-Dade,6960
2022,DAD-6970,86,DAD,Miami-Dade,6970
2022,DAD-6990,86,DAD,Miami-Dade,6990
2022,DAD-7000,86,DAD,Miami-Dade,7000
2022,DAD-7010,86,DAD,Miami-Dade,7010
2022,DAD-7020,86,DAD,Miami-Dade,7020
2022,DAD-7030,86,DAD,Miami-Dade,7030
2022,DAD-7040,86,DAD,Miami-Dade,7040
2022,DAD-7050,86,DAD,Miami-Dade,7050
2022,DAD-7060,86,DAD,Miami-Dade,7060
2022,DAD-7070,86,DAD,Miami-Dade,7070
2022,DAD-7071,86,DAD,Miami-Dade,7071
2022,DAD-7080,86,DAD,Miami-Dade,7080
2022,DAD-7081,86,DAD,Miami-Dade,7081
2022,DAD-7100,86,DAD,Miami-Dade,7100
2022,DAD-7101,86,DAD,Miami-Dade,7101
2022,DAD-7110,86,DAD,Miami-Dade,7110
2022,DAD-7120,86,DAD,Miami-Dade,7120
2022,DAD-7130,86,DAD,Miami-Dade,7130
2022,DAD-7140,86,DAD,Miami-Dade,7140
2022,DAD-7150,86,DAD,Miami-Dade,7150
2022,DAD-7160,86,DAD,Miami-Dade,7160
2022,DAD-7170,86,DAD,Miami-Dade,7170
2022,DAD-7180,86,DAD,Miami-Dade,7180
2022,DAD-7190,86,DAD,Miami-Dade,7190
2022,DAD-7191,86,DAD,Miami-Dade,7191
2022,DAD-7200,86,DAD,Miami-Dade,7200
2022,DAD-7210,86,DAD,Miami-Dade,7210
2022,DAD-7211,86,DAD,Miami-Dade,7211
2022,DAD-7230,86,DAD,Miami-Dade,7230
2022,DAD-7231,86,DAD,Miami-Dade,7231
2022,DAD-7250,86,DAD,Miami-Dade,7250
2022,DAD-7260,86,DAD,Miami-Dade,7260
2022,DAD-7270,86,DAD,Miami-Dade,7270
2022,DAD-7280,86,DAD,Miami-Dade,7280
2022,DAD-7290,86,DAD,Miami-Dade,7290
2022,DAD-7300,86,DAD,Miami-Dade,7300
2022,DAD-7310,86,DAD,Miami-Dade,7310
2022,DAD-7320,86,DAD,Miami-Dade,7320
2022,DAD-7330,86,DAD,Miami-Dade,7330
2022,DAD-7340,86,DAD,Miami-Dade,7340
2022,DAD-7350,86,DAD,Miami-Dade,7350
2022,DAD-7351,86,DAD,Miami-Dade,7351
2022,DAD-7360,86,DAD,Miami-Dade,7360
2022,DAD-7370,86,DAD,Miami-Dade,7370
2022,DAD-7380,86,DAD,Miami-Dade,7380
2022,DAD-7390,86,DAD,Miami-Dade,7390
2022,DAD-7400,86,DAD,Miami-Dade,7400
2022,DAD-7410,86,DAD,Miami-Dade,7410
2022,DAD-7420,86,DAD,Miami-Dade,7420
2022,DAD-7421,86,DAD,Miami-Dade,7421
2022,DAD-7422,86,DAD,Miami-Dade,7422
2022,DAD-7423,86,DAD,Miami-Dade,7423
2022,DAD-7430,86,DAD,Miami-Dade,7430
2022,DAD-7431,86,DAD,Miami-Dade,7431
2022,DAD-7440,86,DAD,Miami-Dade,7440
2022,DAD-7450,86,DAD,Miami-Dade,7450
2022,DAD-7460,86,DAD,Miami-Dade,7460
2022,DAD-7470,86,DAD,Miami-Dade,7470
2022,DAD-7471,86,DAD,Miami-Dade,7471
2022,DAD-7480,86,DAD,Miami-Dade,7480
2022,DAD-7490,86,DAD,Miami-Dade,7490
2022,DAD-7500,86,DAD,Miami-Dade,7500
2022,DAD-7510,86,DAD,Miami-Dade,7510
2022,DAD-7520,86,DAD,Miami-Dade,7520
2022,DAD-7530,86,DAD,Miami-Dade,7530
2022,DAD-7540,86,DAD,Miami-Dade,7540
2022,DAD-7550,86,DAD,Miami-Dade,7550
2022,DAD-7560,86,DAD,Miami-Dade,7560
2022,DAD-7570,86,DAD,Miami-Dade,7570
2022,DAD-7580,86,DAD,Miami-Dade,7580
2022,DAD-7590,86,DAD,Miami-Dade,7590
2022,DAD-7600,86,DAD,Miami-Dade,7600
2022,DAD-7601,86,DAD,Miami-Dade,7601
2022,DAD-7610,86,DAD,Miami-Dade,7610
2022,DAD-7611,86,DAD,Miami-Dade,7611
2022,DAD-7620,86,DAD,Miami-Dade,7620
2022,DAD-7621,86,DAD,Miami-Dade,7621
2022,DAD-7630,86,DAD,Miami-Dade,7630
2022,DAD-7640,86,DAD,Miami-Dade,7640
2022,DAD-7650,86,DAD,Miami-Dade,7650
2022,DAD-7660,86,DAD,Miami-Dade,7660
2022,DAD-7670,86,DAD,Miami-Dade,7670
2022,DAD-7680,86,DAD,Miami-Dade,7680
2022,DAD-7690,86,DAD,Miami-Dade,7690
2022,DAD-7700,86,DAD,Miami-Dade,7700
2022,DAD-7710,86,DAD,Miami-Dade,7710
2022,DAD-7711,86,DAD,Miami-Dade,7711
2022,DAD-7720,86,DAD,Miami-Dade,7720
2022,DAD-7730,86,DAD,Miami-Dade,7730
2022,DAD-7740,86,DAD,Miami-Dade,7740
2022,DAD-7750,86,DAD,Miami-Dade,7750
2022,DAD-7760,86,DAD,Miami-Dade,7760
2022,DAD-7761,86,DAD,Miami-Dade,7761
2022,DAD-7770,86,DAD,Miami-Dade,7770
2022,DAD-7780,86,DAD,Miami-Dade,7780
2022,DAD-7790,86,DAD,Miami-Dade,7790
2022,DAD-7810,86,DAD,Miami-Dade,7810
2022,DAD-7820,86,DAD,Miami-Dade,7820
2022,DAD-7830,86,DAD,Miami-Dade,7830
2022,DAD-7831,86,DAD,Miami-Dade,7831
2022,DAD-7840,86,DAD,Miami-Dade,7840
2022,DAD-7850,86,DAD,Miami-Dade,7850
2022,DAD-7860,86,DAD,Miami-Dade,7860
2022,DAD-7870,86,DAD,Miami-Dade,7870
2022,DAD-7880,86,DAD,Miami-Dade,7880
2022,DAD-7890,86,DAD,Miami-Dade,7890
2022,DAD-7891,86,DAD,Miami-Dade,7891
2022,DAD-7900,86,DAD,Miami-Dade,7900
2022,DAD-7910,86,DAD,Miami-Dade,7910
2022,DAD-7911,86,DAD,Miami-Dade,7911
2022,DAD-7920,86,DAD,Miami-Dade,7920
2022,DAD-7930,86,DAD,Miami-Dade,7930
2022,DAD-7940,86,DAD,Miami-Dade,7940
2022,DAD-7960,86,DAD,Miami-Dade,7960
2022,DAD-7970,86,DAD,Miami-Dade,7970
2022,DAD-7980,86,DAD,Miami-Dade,7980
2022,DAD-8000,86,DAD,Miami-Dade,8000
2022,DAD-8010,86,DAD,Miami-Dade,8010
2022,DAD-8011,86,DAD,Miami-Dade,8011
2022,DAD-8020,86,DAD,Miami-Dade,8020
2022,DAD-8030,86,DAD,Miami-Dade,8030
2022,DAD-8040,86,DAD,Miami-Dade,8040
2022,DAD-8050,86,DAD,Miami-Dade,8050
2022,DAD-8051,86,DAD,Miami-Dade,8051
2022,DAD-8060,86,DAD,Miami-Dade,8060
2022,DAD-8070,86,DAD,Miami-Dade,8070
2022,DAD-8080,86,DAD,Miami-Dade,8080
2022,DAD-8090,86,DAD,Miami-Dade,8090
2022,DAD-8091,86,DAD,Miami-Dade,8091
2022,DAD-8100,86,DAD,Miami-Dade,8100
2022,DAD-8110,86,DAD,Miami-Dade,8110
2022,DAD-8120,86,DAD,Miami-Dade,8120
2022,DAD-8130,86,DAD,Miami-Dade,8130
2022,DAD-8140,86,DAD,Miami-Dade,8140
2022,DAD-8150,86,DAD,Miami-Dade,8150
2022,DAD-8160,86,DAD,Miami-Dade,8160
2022,DAD-8170,86,DAD,Miami-Dade,8170
2022,DAD-8180,86,DAD,Miami-Dade,8180
2022,DAD-8190,86,DAD,Miami-Dade,8190
2022,DAD-8200,86,DAD,Miami-Dade,8200
2022,DAD-8210,86,DAD,Miami-Dade,8210
2022,DAD-8220,86,DAD,Miami-Dade,8220
2022,DAD-8230,86,DAD,Miami-Dade,8230
2022,DAD-8240,86,DAD,Miami-Dade,8240
2022,DAD-8250,86,DAD,Miami-Dade,8250
2022,DAD-8251,86,DAD,Miami-Dade,8251
2022,DAD-8260,86,DAD,Miami-Dade,8260
2022,DAD-8270,86,DAD,Miami-Dade,8270
2022,DAD-8290,86,DAD,Miami-Dade,8290
2022,DAD-8291,86,DAD,Miami-Dade,8291
2022,DAD-8300,86,DAD,Miami-Dade,8300
2022,DAD-8301,86,DAD,Miami-Dade,8301
2022,DAD-8310,86,DAD,Miami-Dade,8310
2022,DAD-8320,86,DAD,Miami-Dade,8320
2022,DAD-8330,86,DAD,Miami-Dade,8330
2022,DAD-8340,86,DAD,Miami-Dade,8340
2022,DAD-8350,86,DAD,Miami-Dade,8350
2022,DAD-8360,86,DAD,Miami-Dade,8360
2022,DAD-8361,86,DAD,Miami-Dade,8361
2022,DAD-8370,86,DAD,Miami-Dade,8370
2022,DAD-8380,86,DAD,Miami-Dade,8380
2022,DAD-8390,86,DAD,Miami-Dade,8390
2022,DAD-8391,86,DAD,Miami-Dade,8391
2022,DAD-8400,86,DAD,Miami-Dade,8400
2022,DAD-8401,86,DAD,Miami-Dade,8401
2022,DAD-8410,86,DAD,Miami-Dade,8410
2022,DAD-8411,86,DAD,Miami-Dade,8411
2022,DAD-8420,86,DAD,Miami-Dade,8420
2022,DAD-8421,86,DAD,Miami-Dade,8421
2022,DAD-8430,86,DAD,Miami-Dade,8430
2022,DAD-8431,86,DAD,Miami-Dade,8431
2022,DAD-8440,86,DAD,Miami-Dade,8440
2022,DAD-8450,86,DAD,Miami-Dade,8450
2022,DAD-8460,86,DAD,Miami-Dade,8460
2022,DAD-8470,86,DAD,Miami-Dade,8470
2022,DAD-8480,86,DAD,Miami-Dade,8480
2022,DAD-8481,86,DAD,Miami-Dade,8481
2022,DAD-8482,86,DAD,Miami-Dade,8482
2022,DAD-8483,86,DAD,Miami-Dade,8483
2022,DAD-8490,86,DAD,Miami-Dade,8490
2022,DAD-8500,86,DAD,Miami-Dade,8500
2022,DAD-8510,86,DAD,Miami-Dade,8510
2022,DAD-8511,86,DAD,Miami-Dade,8511
2022,DAD-8520,86,DAD,Miami-Dade,8520
2022,DAD-8530,86,DAD,Miami-Dade,8530
2022,DAD-8531,86,DAD,Miami-Dade,8531
2022,DAD-8540,86,DAD,Miami-Dade,8540
2022,DAD-8560,86,DAD,Miami-Dade,8560
2022,DAD-8570,86,DAD,Miami-Dade,8570
2022,DAD-8580,86,DAD,Miami-Dade,8580
2022,DAD-8590,86,DAD,Miami-Dade,8590
2022,DAD-8600,86,DAD,Miami-Dade,8600
2022,DAD-8620,86,DAD,Miami-Dade,8620
2022,DAD-8621,86,DAD,Miami-Dade,8621
2022,DAD-8880,86,DAD,Miami-Dade,8880
2022,DAD-8881,86,DAD,Miami-Dade,8881
2022,DAD-8890,86,DAD,Miami-Dade,8890
2022,DAD-8900,86,DAD,Miami-Dade,8900
2022,DAD-8910,86,DAD,Miami-Dade,8910
2022,DAD-8920,86,DAD,Miami-Dade,8920
2022,DAD-8930,86,DAD,Miami-Dade,8930
2022,DAD-8940,86,DAD,Miami-Dade,8940
2022,DAD-8950,86,DAD,Miami-Dade,8950
2022,DAD-8960,86,DAD,Miami-Dade,8960
2022,DAD-8970,86,DAD,Miami-Dade,8970
2022,DAD-8971,86,DAD,Miami-Dade,8971
2022,DAD-9000,86,DAD,Miami-Dade,9000
2022,DAD-9010,86,DAD,Miami-Dade,9010
2022,DAD-9030,86,DAD,Miami-Dade,9030
2022,DAD-9031,86,DAD,Miami-Dade,9031
2022,DAD-9040,86,DAD,Miami-Dade,9040
2022,DAD-9041,86,DAD,Miami-Dade,9041
2022,DAD-9050,86,DAD,Miami-Dade,9050
2022,DAD-9060,86,DAD,Miami-Dade,9060
2022,DAD-9061,86,DAD,Miami-Dade,9061
2022,DAD-9070,86,DAD,Miami-Dade,9070
2022,DAD-9090,86,DAD,Miami-Dade,9090
2022,DAD-9091,86,DAD,Miami-Dade,9091
2022,DAD-9092,86,DAD,Miami-Dade,9092
2022,DAD-9100,86,DAD,Miami-Dade,9100
2022,DAD-9110,86,DAD,Miami-Dade,9110
2022,DAD-9111,86,DAD,Miami-Dade,9111
2022,DAD-9130,86,DAD,Miami-Dade,9130
2022,DAD-9140,86,DAD,Miami-Dade,9140
2022,DAD-9141,86,DAD,Miami-Dade,9141
2022,DAD-9150,86,DAD,Miami-Dade,9150
2022,DAD-9160,86,DAD,Miami-Dade,9160
2022,DAD-9180,86,DAD,Miami-Dade,9180
2022,DAD-9181,86,DAD,Miami-Dade,9181
2022,DAD-9190,86,DAD,Miami-Dade,9190
2022,DAD-9200,86,DAD,Miami-Dade,9200
2022,DAD-9201,86,DAD,Miami-Dade,9201
2022,DAD-9220,86,DAD,Miami-Dade,9220
2022,DAD-9230,86,DAD,Miami-Dade,9230
2022,DAD-9231,86,DAD,Miami-Dade,9231
2022,DAD-9240,86,DAD,Miami-Dade,9240
2022,DAD-9260,86,DAD,Miami-Dade,9260
2022,DAD-9280,86,DAD,Miami-Dade,9280
2022,DAD-9300,86,DAD,Miami-Dade,9300
2022,DAD-9301,86,DAD,Miami-Dade,9301
2022,DAD-9310,86,DAD,Miami-Dade,9310
2022,DAD-9311,86,DAD,Miami-Dade,9311
2022,DAD-9320,86,DAD,Miami-Dade,9320
2022,DAD-9330,86,DAD,Miami-Dade,9330
2022,DAD-9340,86,DAD,Miami-Dade,9340
2022,DAD-9350,86,DAD,Miami-Dade,9350
2022,DAD-9360,86,DAD,Miami-Dade,9360
2022,DAD-9361,86,DAD,Miami-Dade,9361
2022,DAD-9370,86,DAD,Miami-Dade,9370
2022,DAD-9380,86,DAD,Miami-Dade,9380
2022,DAD-9381,86,DAD,Miami-Dade,9381
2022,DAD-9390,86,DAD,Miami-Dade,9390
2022,DAD-9400,86,DAD,Miami-Dade,9400
2022,DAD-9401,86,DAD,Miami-Dade,9401
2022,DAD-9410,86,DAD,Miami-Dade,9410
2022,DAD-9411,86,DAD,Miami-Dade,9411
2022,DAD-9420,86,DAD,Miami-Dade,9420
2022,DAD-9430,86,DAD,Miami-Dade,9430
2022,DAD-9440,86,DAD,Miami-Dade,9440
2022,DAD-9450,86,DAD,Miami-Dade,9450
2022,DAD-9470,86,DAD,Miami-Dade,9470
2022,DAD-9471,86,DAD,Miami-Dade,9471
2022,DAD-9480,86,DAD,Miami-Dade,9480
2022,DAD-9490,86,DAD,Miami-Dade,9490
2022,DAD-9500,86,DAD,Miami-Dade,9500
2022,DAD-9510,86,DAD,Miami-Dade,9510
2022,DAD-9530,86,DAD,Miami-Dade,9530
2022,DAD-9550,86,DAD,Miami-Dade,9550
2022,DAD-9570,86,DAD,Miami-Dade,9570
2022,DAD-9571,86,DAD,Miami-Dade,9571
2022,DAD-9590,86,DAD,Miami-Dade,9590
2022,DAD-9591,86,DAD,Miami-Dade,9591
2022,DAD-9592,86,DAD,Miami-Dade,9592
2022,DAD-9600,86,DAD,Miami-Dade,9600
2022,DAD-9601,86,DAD,Miami-Dade,9601
2022,DAD-9610,86,DAD,Miami-Dade,9610
2022,DAD-9630,86,DAD,Miami-Dade,9630
2022,DAD-9650,86,DAD,Miami-Dade,9650
2022,DAD-9660,86,DAD,Miami-Dade,9660
2022,DAD-9661,86,DAD,Miami-Dade,9661
2022,DAD-9670,86,DAD,Miami-Dade,9670
2022,DAD-9671,86,DAD,Miami-Dade,9671
2022,DAD-9680,86,DAD,Miami-Dade,9680
2022,DAD-9690,86,DAD,Miami-Dade,9690
2022,DAD-9691,86,DAD,Miami-Dade,9691
2022,DAD-9700,86,DAD,Miami-Dade,9700
2022,DAD-9701,86,DAD,Miami-Dade,9701
2022,DAD-9710,86,DAD,Miami-Dade,9710
2022,DAD-9740,86,DAD,Miami-Dade,9740
2022,DAD-9750,86,DAD,Miami-Dade,9750
2022,DAD-9760,86,DAD,Miami-Dade,9760
2022,DAD-9761,86,DAD,Miami-Dade,9761
2022,DAD-9780,86,DAD,Miami-Dade,9780
2022,DAD-9790,86,DAD,Miami-Dade,9790
2022,DAD-9800,86,DAD,Miami-Dade,9800
2022,DAD-9801,86,DAD,Miami-Dade,9801
2022,DAD-9810,86,DAD,Miami-Dade,9810
2022,DAD-9820,86,DAD,Miami-Dade,9820
2022,DAD-9821,86,DAD,Miami-Dade,9821
2022,DAD-9830,86,DAD,Miami-Dade,9830
